0.535473081623464,13,0.064,39.2,35143
0.308052054607197,13,0.235,31.8,35089
0.524652565567454,17.8,0.017,35.1,34886
0.533834670731161,18,0.01,32,34884
0.373874528027883,12.3,0.006,48,34873
0.614284015694978,10.4,0.013,39.4,34839
0.435688077005497,12.1,0.057,38.7,34828
0.29574431213329,16.8,0.024,31.3,34795
0.395399737434284,16.5,0.239,40.6,34795
0.370503407903932,15.6,0.152,34.9,34698
0.718358673379038,11.8,0.061,36.5,34617
0.461082917147398,14.8,0.131,40.4,34591
0.717276034280782,11.1,0.035,43.8,34582
0.230151572090693,11.2,0.122,55.8,34465
0.606881976362443,18,0.013,35.9,34455
0.441020384330924,14,0.036,36.9,34392
0.474845932523668,13.9,0.026,35,34390
0.391051797371477,15.8,0.278,35.7,34374
0.385544171961453,13.4,0.112,40.1,34345
0.613186262221108,11.7,0.173,31.1,34234
0.624520110509131,24.5,0.009,25.7,34123
0.450179938317836,9.4,0.211,41.4,34084
0.449916116906543,14,0.057,40.1,34073
0.890625,15.1,0,7.9,34068
0.432801094389241,13.1,0.021,36.8,34057
0.620263351255525,29.3,0.057,29.9,34057
0.315297926654629,10.8,0.01,47.7,34025
0.515742093604185,20.5,0.066,28,33974
0.57682406652869,8.7,0.096,40.5,33855
0.879732366880401,7.1,0.009,18.8,33850
0.478611135510911,17.4,0.019,30,33814
0.636318283861312,10.8,0.009,18.3,33803
0.677088807146611,13.5,0.054,43.1,33801
0.797180536607549,14.3,0.006,17.9,33788
0.43825033928385,16,0.069,31.3,33782
0.233879939224688,11.9,0.054,46.6,33712
0.756794453674646,10.2,0.068,24.4,33672
0.798207574443481,33.9,0.013,25.4,33634
0.468024215740231,20.9,0.052,28.2,33613
0.483889217048395,15.5,0.111,32.9,33594
0.623332724282843,11.7,0.044,40.1,33591
0.60676685520829,16,0.045,29.6,33555
0.635373036124083,15.7,0.096,35.5,33540
0.631743549648163,27.8,0.016,21.5,33472
0.216372223193983,19.8,0.037,40.7,33363
0.644678979771328,23.5,0.002,21.8,33357
0.734275461656318,13,0.121,40.3,33313
0.236827459456661,13.2,0.024,47.4,33281
0.187854888910892,10.9,0.102,42.9,33251
0.268882110672486,12,0.128,51.3,33231
0.274047536166707,8.4,0.089,44.9,33206
0.374111757105943,15,0.212,35,33179
0.664720709997024,13,0.035,37.9,33172
0.568438110459954,12.3,0.383,45.8,33170
0.378923161232239,10,0.213,48,33166
0.393594494441503,17.9,0.007,30.3,33159
0.368435350629144,13.8,0.301,39.7,33115
0.796909011754462,8.3,0.012,22.3,33078
0.467496262529716,10.6,0.273,43.7,33069
0.728075338434373,22,0.003,19.6,33063
0.696686491079014,26.3,0.005,32.7,33062
0.406753878916946,24.6,0.002,47.5,33015
0.730846070134975,17.4,0.023,33.3,32980
0.583710594315246,23.9,0.05,28.7,32948
0.38574644099506,13.6,0.022,31.4,32930
0.739539991038147,12,0.049,30.7,32911
0.852570320077595,18,0.006,17.4,32908
0.622189198701654,25.3,0.137,27.6,32887
0.33691875572996,16.4,0.029,41,32880
0.693326790971541,14.5,0.012,33.2,32876
0.344047619047619,24.3,0.006,37.4,32868
0.411971364884706,22.7,0.188,32.4,32858
0.22809338047056,16.7,0.019,32.2,32835
0.16487379619593,11,0.247,40.4,32835
0.434082224271973,16.2,0.01,31.8,32781
0.818466353677621,20.9,0.005,21.9,32650
0.226461462082661,10.8,0.151,36.3,32641
0.48377749515854,14.1,0.108,28.4,32600
0.389259314487783,11.9,0.109,38.8,32595
0.484562548491625,12.8,0.233,36.3,32572
0.421306752432105,15.6,0.142,32.9,32523
0.549484677751821,24.1,0.191,37.6,32503
0.717182554583982,19.9,0.035,24.9,32490
0.334109225392674,10,0.322,40.7,32482
0.3270266342344,13.8,0.249,33.8,32406
0.44157796620362,23.4,0.006,32.3,32346
0.0834256645712935,11.2,0.647,29.8,32344
0.507452995112205,12.1,0.014,32.4,32341
0.35200248320652,15.3,0.137,38.8,32328
0.543077077926909,33.9,0.05,30.8,32313
0.202591250249707,19.6,0.012,39.7,32298
0.17758944224687,13.5,0.014,37,32295
0.825349301397206,18.7,0.004,16.4,32253
0.557957239582221,12.2,0.007,33,32220
0.206995810652151,12.4,0.419,32,32181
0.621963116966764,14.7,0.006,32.9,32129
0.667351804653457,15.1,0.137,23.2,32068
0.816845675522894,19.5,0.003,20.7,32045
0.807356608478803,13,0.005,17.7,32036
0.688674454037583,26.6,0.003,16.4,32028
0.678448705505863,15.7,0.011,27.6,32020
0.697399527186761,25.5,0.003,21.5,31989
0.722141402385802,21.3,0.007,20.9,31969
0.490987688798902,12.3,0.2,32.9,31934
0.559336063158027,13.7,0.246,38.5,31933
0.571811325945374,14.6,0.119,29.7,31823
0.570523516529357,17,0.038,32.5,31791
0.658046257441202,24.2,0.004,25.4,31790
0.394200210748156,16.1,0.029,29.5,31769
0.813978965819457,17,0.004,20.5,31767
0.661319073083779,16,0.004,25.9,31758
0.615306386966839,19.6,0.058,33.1,31728
0.600799543118218,20.2,0.015,26.2,31721
0.823104693140794,23.5,0.008,22.7,31694
0.5247268882885,13.9,0.005,32.8,31684
0.40034018840965,17.4,0.134,35.9,31593
0.605970538260665,13.2,0.047,35.1,31586
0.65675057208238,23,0.019,17.4,31578
0.503561229054124,24.5,0.005,31.2,31558
0.412466008000588,14.1,0.053,33.8,31537
0.849083215796897,21.1,0.002,27,31517
0.590824792581747,16.2,0.006,32,31504
0.501636482653284,24.4,0.151,29.6,31502
0.749585406301824,25.2,0.008,23.2,31502
0.72785505124451,16.7,0.171,27.3,31482
0.490546859117707,27.7,0.005,39.2,31462
0.545731707317073,23.7,0.002,20.3,31455
0.765756302521008,25.2,0.003,22.9,31449
0.802146099876187,12.8,0.017,24.7,31412
0.677808219178082,20.8,0.004,23.4,31378
0.557624470466956,12.2,0.161,28.2,31360
0.376201954144803,12.1,0.031,28.9,31349
0.664210128495843,28.2,0.092,27.2,31342
0.45953989900222,16.1,0.014,33.3,31310
0.663533834586466,21.8,0.006,21.7,31288
0.475292728525042,9,0.067,34.2,31276
0.707097773014172,15.7,0.126,27.6,31252
0.631868749297674,18.1,0.006,26.5,31190
0.779282868525896,18.9,0.007,17.2,31178
0.435312180143296,23.6,0.131,36.4,31175
0.667454921667159,19.8,0.005,20.7,31164
0.918604651162791,14.4,0.017,18.8,31135
0.327120163424326,11.9,0.022,39.4,31078
0.674505386186017,18,0.007,31.6,31075
0.518785781253117,10.9,0.068,38,31070
0.735113330772186,21.5,0.003,17.5,30992
0.667065100459648,17,0.013,30.5,30957
0.670821000155787,11.8,0.169,34.1,30949
0.430383028874484,22.5,0.029,31.7,30941
0.842490842490842,14.1,0.01,18.8,30941
0.732610082961072,17.1,0.009,27.4,30933
0.309140557631503,20.7,0.009,34,30932
0.679766878126773,16.3,0.007,27.6,30926
0.593302901753311,12.8,0.136,28.5,30926
0.631843740751702,24.3,0.004,16.6,30919
0.584492944680436,17.3,0.239,25.5,30903
0.520160094871035,18.3,0.154,28.8,30881
0.426123147856852,13.9,0.011,43.8,30740
0.379706381703785,18,0.011,37.7,30738
0.533414153659645,35.2,0.28,28.3,30737
0.60218218442256,15.5,0.014,29.6,30707
0.823090422420364,14.8,0.017,25,30692
0.382352214350601,12.7,0.056,34.6,30668
0.493390044832739,26.4,0.007,29,30657
0.507056561135134,11.9,0.054,26.9,30647
0.322178218720088,14.2,0.211,29.1,30592
0.845433255269321,20.4,0.005,22.5,30586
0.512450889146235,12.6,0.118,28.7,30583
0.607832584452483,30,0.094,26.6,30532
0.611945278611945,29,0.177,27.4,30531
0.593560944815614,18.7,0.03,30.6,30529
0.504244546804218,10.8,0.037,37.2,30529
0.560472404387441,19.9,0.008,28,30518
0.729428005521877,9.5,0.015,18.1,30517
0.655270578446177,21.9,0.035,25.4,30477
0.176248455677238,11.9,0.057,39.9,30475
0.469409456294702,11.4,0.077,42.8,30460
0.408987829437002,11.7,0.067,34.9,30442
0.427334249487904,17.4,0.068,29.9,30442
0.839960238568588,23.2,0.009,22.6,30440
0.605076741440378,27.9,0.006,21,30432
0.627237949502678,18.7,0.004,33.5,30397
0.445778495584344,11.2,0.118,32.3,30377
0.730884563747598,14.9,0.12,30.1,30363
0.316070609731766,15.8,0.031,32.1,30361
0.327235970381917,14,0.024,31.3,30352
0.518136970400464,19.8,0.012,28,30351
0.633060075859537,15.1,0.01,32,30284
0.847386759581882,23.8,0.007,19,30223
0.788617886178862,18.8,0.008,30.9,30218
0.574034789987272,10.2,0.045,36.2,30189
0.21419316227256,12.9,0.244,34.7,30183
0.42782485072505,14.5,0.286,39.4,30158
0.405930603476336,14.2,0.006,41.4,30151
0.796950963327531,10.8,0.09,18,30140
0.795930808504153,28.5,0.006,29.2,30117
0.888888888888889,19.8,0.001,22.7,30116
0.649565195724217,15.2,0.046,27.5,30112
0.905030355594102,17.2,0.028,18.4,30097
0.424222222222222,11.7,0.061,31.7,30082
0.818032159264931,24.1,0.008,24.1,30046
0.596561726922256,15.6,0.073,36,30040
0.706359690507643,17.4,0.005,24.4,30039
0.705090223538917,20.3,0.052,14.2,30031
0.483899319604188,15.2,0.073,28.6,29987
0.51645036901899,15.5,0.124,32.5,29974
0.421917603245328,17.5,0.022,31.5,29954
0.55005055611729,19.8,0.007,17.9,29950
0.420210353729156,14.3,0.045,31.2,29943
0.549808129062573,18.5,0.012,22.9,29932
0.646188658853727,16.1,0.016,27.2,29927
0.482781439187316,11.8,0.301,29.3,29905
0.510720879489762,17.7,0.026,31.7,29904
0.723940541039608,12.8,0.017,22.3,29877
0.937106918238994,17.6,0,20.5,29836
0.642137712934173,12.3,0.06,32.2,29830
0.57519818799547,24.7,0.012,22.6,29806
0.757563199336925,13.2,0.009,12,29800
0.58079561042524,22.9,0.005,32.9,29793
0.278948837858589,17,0.009,38.1,29761
0.377911873165387,15.2,0.034,32.3,29744
0.565462874187706,19.7,0.007,31.8,29718
0.430308860759494,14.2,0.261,33.7,29681
0.502726762739454,15.8,0.146,36.6,29679
0.546926724523575,24.6,0.006,23.7,29675
0.665239114917916,16.1,0.005,23.6,29638
0.625762790294126,11.2,0.012,26.5,29623
0.727371982855854,11.9,0.066,34.2,29615
0.54750697713167,14.1,0.068,27.6,29605
0.61792618629174,19.7,0.016,26.8,29600
0.277549347541547,9.9,0.059,51.1,29592
0.881906825568797,15,0.041,15.4,29559
0.865441612329579,12.5,0.007,19.6,29544
0.563415842752307,16.4,0.014,32.3,29536
0.651847124725236,13.8,0.068,22.2,29518
0.258846405606253,15.1,0.009,25.7,29517
0.262957857936328,12.9,0.117,39.4,29484
0.268301570528004,14.7,0.03,42.3,29460
0.524803866821681,12.8,0.06,30.6,29406
0.728050427735254,14.9,0.009,24.1,29389
0.428045584381166,13.8,0.012,31.8,29369
0.185189613598772,11.1,0.386,45.1,29347
0.585295961314588,25.1,0.01,21.2,29329
0.69671201814059,16,0.008,28.9,29328
0.762329931972789,27.1,0.003,19.3,29301
0.260421349620971,20.9,0.031,30.3,29294
0.568170074555252,15.7,0.052,31.6,29277
0.499975485904395,17.4,0.063,26.6,29266
0.48572998046875,23,0.109,27.5,29262
0.271856161318346,18.2,0.014,34,29259
0.417964617373927,11.7,0.15,40.1,29251
0.679096437880104,11.2,0.032,30.4,29235
0.465734480639213,15.3,0.187,28.5,29234
0.832041343669251,29,0.005,16,29219
0.362496176200673,21.2,0.01,32.3,29196
0.674244858611825,16.2,0.01,20.5,29187
0.465314693596804,11.5,0.116,36.4,29180
0.410360371103532,13,0.429,26.2,29135
0.555253125277064,18,0.039,24.9,29132
0.602637432475373,22.7,0.005,20.5,29128
0.662786596119929,22.5,0.006,18.3,29127
0.44214738246082,18,0.007,28.8,29125
0.806106331183915,13.6,0.032,30.2,29124
0.617853085952291,13.2,0.007,23.6,29107
0.548855699212364,14.9,0.007,26.7,29088
0.603951918600785,10.9,0.135,27.5,29081
0.658375522782302,21,0.004,18.3,29072
0.687192694919223,19.6,0.007,18.4,29060
0.876701966717095,14.4,0.018,21.5,29017
0.460460896816607,14.4,0.075,31.6,28948
0.447775498859476,11.2,0.004,46,28939
0.319636740639641,13.5,0.148,24.3,28929
0.735350366375142,20,0.065,22.8,28926
0.634042642315587,23.8,0.13,31.3,28913
0.580612206288547,13.3,0.007,27.6,28907
0.814432989690722,21,0.005,19.4,28904
0.645754221157397,11.3,0.261,28.3,28901
0.639648248967142,11.3,0.121,31.8,28894
0.661120791411388,14.5,0.051,20.5,28889
0.753737541528239,20.1,0.003,22.1,28868
0.563425510656839,11.5,0.07,35.2,28867
0.258238381164011,19.3,0.012,33.5,28867
0.663362605057852,11.3,0.027,27,28852
0.425796934180796,15.7,0.047,25.3,28837
0.430820522318948,19.5,0.008,32.3,28829
0.160647714713507,10.4,0.548,39.7,28810
0.556331279945243,17.2,0.147,20.4,28772
0.869226154769046,18.1,0.007,17.2,28764
0.68384220621015,14,0.015,25.6,28761
0.390138067061144,8.2,0.151,28.7,28752
0.523364485981308,16.3,0.013,27.5,28746
0.407773413488086,15.3,0.117,33.1,28746
0.402515585762297,15.5,0.161,35.8,28732
0.539250936329588,18.4,0.01,28.3,28727
0.586125551526801,12.9,0.015,20.2,28725
0.301102773988176,16.9,0.01,35.6,28722
0.690147124386982,25,0.05,20.2,28704
0.724837623856256,19.4,0.07,25,28697
0.486970589677195,14.3,0.122,35,28675
0.670303216553985,17.5,0.084,22,28673
0.451682418937128,14.6,0.026,27.3,28670
0.506183653192491,14.4,0.038,25.4,28669
0.713194313361217,15.1,0.101,27.4,28600
0.592845904794102,13.4,0.016,28.9,28583
0.488484683950952,18.9,0.007,25.6,28582
0.686345860574673,13.8,0.019,26.8,28575
0.622431506849315,34.3,0.248,22.1,28568
0.865671641791045,15.7,0.002,16.1,28563
0.692490972041249,11.5,0.04,25.9,28557
0.840496657115568,23.6,0.001,19.9,28528
0.621955188384028,14.3,0.034,25.1,28505
0.86722866174921,23.3,0.004,22.2,28502
0.342669953980317,11.1,0.281,35.9,28467
0.533354698747658,15.3,0.019,28.2,28449
0.52085197780562,17.4,0.007,20.8,28449
0.455676757245208,15,0.181,28.9,28438
0.672232751114071,13.9,0.019,16.7,28438
0.607983908401671,18.9,0.032,25.6,28433
0.668773790103317,15.2,0.013,23.9,28412
0.494554411371932,16.2,0.005,37.5,28400
0.702992004126902,16.6,0.005,26.1,28359
0.730223779994608,9.2,0.015,16.4,28358
0.697625106022053,25.6,0.007,27.7,28356
0.740975065128396,19,0.003,16.3,28331
0.658570761326483,18.1,0.012,22.1,28330
0.833644859813084,24.8,0.006,16.7,28323
0.442454039494394,15.6,0.113,29,28319
0.783580080753701,20.1,0.008,23.6,28308
0.790107244473627,16.2,0.004,25.3,28296
0.346717479912964,10.9,0.222,36.4,28283
0.594100646038762,18.7,0.006,20,28282
0.48349096868918,16.2,0.015,21.3,28273
0.521524307818572,10.2,0.162,29.5,28266
0.297810945273632,31.8,0.01,36.5,28266
0.667782738095238,26.8,0.01,24.2,28265
0.875742841707185,20.7,0.002,18.2,28241
0.421727755183018,12.7,0.074,24,28223
0.88756298064174,18,0.011,20.9,28212
0.749040920716113,18.5,0.016,24.9,28207
0.314182517315094,15.3,0.289,29.9,28205
0.675748471977624,18.7,0.275,21.5,28201
0.822543617998163,20.3,0.045,20.3,28189
0.542012568041865,13.2,0.013,26.4,28186
0.661050436309752,10.2,0.229,24.9,28178
0.579550909381834,18.1,0.076,25,28174
0.800790513833992,25.4,0.044,22.9,28146
0.589760467684893,14.5,0.09,34.3,28136
0.827141382868937,18.1,0.012,29,28134
0.624814794760599,15.9,0.065,22,28132
0.806759735488611,27.7,0,16.4,28129
0.695311849446249,15.1,0.023,26.3,28111
0.780484485574306,20.6,0.009,18.9,28086
0.616328095055577,18.4,0.005,21,28081
0.799494136583123,20.6,0.008,26.6,28072
0.64769076724102,10.2,0.021,25.1,28071
0.453854050018664,25.3,0.005,33.1,28070
0.590852201615656,18,0.007,21,28068
0.846604215456675,15,0.012,24.7,28056
0.868421052631579,18.3,0.015,13,28055
0.640623968306372,20.7,0.025,25.3,28051
0.403570042685293,11.8,0.008,29.8,28046
0.609657915923406,17,0.013,23.6,28037
0.63724796604174,21.7,0.003,17.1,28030
0.586264656616415,25.7,0.005,15.1,28030
0.849195710455764,25.1,0.031,24.1,28021
0.598174706649283,24.9,0.003,17.6,28014
0.569818783920523,22.1,0.01,20.3,27979
0.453536613367845,16.5,0.139,30.9,27978
0.714110379249683,16.6,0.011,24,27957
0.723620215690421,18.3,0.01,27.4,27948
0.739756452477598,17.6,0.005,20.9,27942
0.847672778561354,21.9,0.008,22.3,27931
0.407502735431348,14.5,0.215,30.4,27925
0.459286027014134,16,0.084,28.1,27923
0.614515645306408,13.9,0.013,21,27914
0.818398096748612,22.9,0.006,17.3,27910
0.663055024431698,19.2,0.01,15.3,27908
0.418271116374636,9.2,0.195,28.4,27899
0.507622823107114,14.7,0.029,22.3,27893
0.841747572815534,27,0.003,13,27887
0.453028430160692,24.6,0.005,21.5,27883
0.687386843693422,20.4,0.014,18.7,27878
0.41080817916261,17.3,0.008,30.4,27874
0.397376308587811,22.4,0.007,30.4,27865
0.698290871619941,14.5,0.069,26,27864
0.621447174725399,26.2,0.366,21.4,27828
0.759532595325953,20.1,0.011,27.8,27824
0.43823443507764,16.2,0.148,29.6,27818
0.712576786291626,21.6,0.005,19.2,27817
0.717743803567292,16,0.037,20.3,27802
0.623039033072561,10.7,0.058,27.9,27802
0.886624502225346,18.1,0.011,20,27800
0.427789763311759,21.5,0.007,33,27797
0.776989512646515,18.8,0.003,26.4,27796
0.490534784666351,19.4,0.014,36.1,27796
0.704909960607766,14.6,0.071,23.7,27795
0.617609470639672,16,0.006,22.3,27793
0.52700847863087,13.1,0.025,26.8,27787
0.597989949748744,15.3,0.008,28.7,27761
0.628261606235174,19.6,0.007,19.7,27757
0.233886938212839,12.2,0.092,29.7,27749
0.260316456946447,11.5,0.03,37.9,27730
0.759717314487632,16.1,0.009,17.9,27721
0.645886324746797,21.6,0.005,23.6,27716
0.637935656836461,15.8,0.008,20.8,27713
0.597427160837216,12.7,0.049,29.1,27704
0.615169185912683,20.3,0.063,22.5,27691
0.853496681980602,27.6,0.001,14.4,27690
0.62607063240643,16.3,0.005,21.5,27685
0.590102389078498,17.1,0.009,24.1,27682
0.462703796020104,13.8,0.022,26,27681
0.583982608484042,13,0.108,29.7,27676
0.783852835973429,20.6,0.004,14.1,27673
0.532685581033813,17.1,0.013,30.4,27660
0.612636241767209,19.7,0.132,22.2,27655
0.349499946230778,11.2,0.005,54.5,27654
0.795508274231678,20.2,0.002,20.3,27639
0.754669358909642,19.3,0.008,19.9,27627
0.674142636762786,20.1,0.139,20.5,27610
0.56660227454284,15.9,0.008,22.2,27607
0.629579604929934,22.3,0.005,27.6,27599
0.467191601049869,18.8,0.019,31.2,27593
0.809662398137369,13.7,0.011,23.1,27586
0.697935338246033,10.2,0.154,30.6,27556
0.723420814479638,12,0.029,25.3,27552
0.656730769230769,21,0.01,20.1,27525
0.482060849598163,18.3,0.005,31,27524
0.431004624819184,12.4,0.462,34.2,27505
0.687836762384376,52.9,0.083,25.2,27504
0.806624452021432,27.4,0.01,26.5,27504
0.872493573264781,26.5,0.005,17.6,27502
0.625823340651917,18.5,0.01,29.1,27498
0.710420108887023,21.8,0.062,23.9,27496
0.863039399624766,24.6,0.001,19.6,27492
0.658565268522148,21.5,0.005,21.3,27485
0.830454545454545,20.6,0.012,22.1,27469
0.650813368825791,15.5,0.04,23.3,27463
0.675640922607088,19,0.012,25.7,27462
0.533927640001897,12.5,0.006,25.7,27462
0.479316109966409,12.6,0.013,36,27452
0.640672124084446,23.9,0.004,16.5,27450
0.531265632816408,21.4,0.01,21.4,27441
0.711610261351319,12.8,0.217,25.2,27429
0.796792529435648,9.9,0.022,14.2,27429
0.308444352999674,16.4,0.303,29.7,27423
0.255569979071184,12.3,0.044,49.3,27418
0.387895617772368,13.5,0.36,31.2,27414
0.549600475363951,15.7,0.083,24.4,27407
0.451762762607753,13.9,0.007,23.7,27398
0.452836255650759,15.8,0.173,24.2,27391
0.738964021434039,18.7,0.003,16,27390
0.604020464526645,13.9,0.158,22.6,27379
0.913480885311871,22.9,0.014,6.8,27375
0.756550913454474,15.4,0.013,23,27365
0.661837520630845,19.9,0.006,17.7,27361
0.637160764457069,14.9,0.023,26.5,27359
0.67478365868384,17.6,0.011,23.7,27351
0.586687415783448,26.3,0.091,24.7,27348
0.595775631327825,25.1,0.021,19.3,27347
0.845890410958904,17.9,0.009,24.4,27330
0.694281172599904,14,0.019,26.7,27329
0.879408418657565,18.3,0.006,19.7,27326
0.648072190319934,23.8,0.003,20.1,27323
0.569574447824066,25.5,0.093,26.6,27322
0.691619224874097,18,0.021,23.4,27298
0.637150274012114,20.5,0.095,21.8,27296
0.511774842044802,19.7,0.014,21,27291
0.371137849079026,17.6,0.006,29.9,27289
0.662925877211591,18.3,0.019,20.4,27284
0.587978369384359,17.5,0.019,26.4,27268
0.132862095358156,9.5,0.192,49.9,27268
0.58813025210084,16,0.027,24.9,27259
0.491262415407169,13.8,0.057,29.8,27256
0.726616463256297,14.9,0.017,18,27238
0.609457092819615,17.9,0.009,24.1,27230
0.557531469721025,16,0.198,27.2,27229
0.335069600359228,10.1,0.241,35.1,27222
0.828045035823951,23.5,0.003,21.8,27199
0.679230152365678,28.7,0.004,14.8,27197
0.575607790463398,14.5,0.055,22.6,27185
0.150479287192264,11.4,0.497,34.8,27184
0.88170865279299,20.2,0.007,23.9,27183
0.480316392399309,23,0.017,33.9,27182
0.864960282436011,18.7,0.009,16.6,27168
0.8125,22.5,0.006,18.6,27161
0.306674684305472,15.2,0.008,36.4,27157
0.835616438356164,27.1,0.009,19.9,27154
0.378045362482086,13.1,0.148,25.6,27152
0.446883738438374,13.1,0.175,29.5,27149
0.533323798627002,17,0.012,20.3,27149
0.465751947181498,12.1,0.039,36.1,27141
0.497662204573112,14.7,0.117,23,27141
0.596599019425309,16,0.016,26.9,27138
0.570456792564762,15.3,0.013,26.2,27130
0.602121294533587,23.6,0.011,15.1,27118
0.57618025751073,18.5,0.019,19.8,27117
0.663774973711882,15.8,0.006,24,27101
0.585662525879917,19,0.008,28.9,27098
0.572821846553966,19.8,0.009,14.1,27074
0.658744440294707,18.4,0.033,19.4,27074
0.443727088690704,18.7,0.009,23.6,27065
0.462615081688042,16.9,0.006,20.6,27060
0.757423672103722,15.3,0.007,17.6,27058
0.711905619596542,18.6,0.027,25.2,27053
0.781099380307551,16.8,0.005,20,27051
0.754720219704772,24.5,0.016,25.2,27045
0.560397370062869,23.9,0.005,23.6,27041
0.641735155376161,14,0.077,23.8,27039
0.542961428430502,16.2,0.005,17.1,27038
0.784114606945326,23.8,0.069,16.8,27032
0.61187661251453,14.4,0.071,26,27031
